url,images,Accession Number,Artist,Category,Credit Line,Culture,Date Made,Description,Inscriptions and Colophons,Materials,Materials Glossary,Measurements,Object Type,Period,Place Made,Title
https://search.museums.ualberta.ca/21-19108,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_043_m01_s22-02v01.jpg,2004.19.43,Gao Jianfu,paintings,Gift of Sandy and Cécile Mactaggart,Chinese,1941,A hanging scroll painting of red lilies.,Signed by Jianfu and impressed with 2 artist seals.,ink and colour on paper,,sheet: 230.5 cm x 55.6 cm; image: 88 cm x 39.8 cm,hanging scroll,Modern 20th century,China,Lilies
https://search.museums.ualberta.ca/21-19099,https://media.museums.ualberta.ca/UAAC/bfw/2004/2004_019_034_m01_s20-02v01.jpg,2004.19.34,Wang Hui,paintings,Gift of Sandy and Cécile Mactaggart,Chinese,1690,A hanging scroll painting of buildings in a river landscape.,"Signed by Wang Hui Zhi and impressed with 4 artist seals.  There is an inscription by Hong Wu, dated 1796.",ink and colour on silk,,sheet: 235.6 cm x 69.4 cm; image: 132.6 cm x 52.9 cm,hanging scroll,Qing 17th century,China,Studying in the River Village
https://search.museums.ualberta.ca/21-20265,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_056_s21-03v01.jpg,2004.19.1.1.56,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1759,"This album leaf is part of a section of the illustrations of costumes from the Qianlong court, Huangchao liqi tushi (“The Regulations for the Ceremonial Paraphernalia of the [Qing] Dynasty”). In total there are 34 folios that depict costumes appropriate for the Empress Dowager or Empress to wear at the imperial court along with short descriptive captions. This is the left leaf of one folio (attached to 2004.19.1.57) and it contains three columns of regular script calligraphy describing regulations for a summer diadem (chaoguan) for the empress dowager and empress. The text continues from the attached right leaf.","皇后夏朝冠 青絨為之 餘俱如東朝冠 Translation of the Chinese text: ""[continuing from the right leaf, 2004.19.1.1.57]...The summer court hat of the Empress Dowager and Empress is made of blue velvet, and… 

													皇后夏朝冠 青絨為之 餘俱如東朝冠 Translation of the Chinese text: ""[continuing from the right leaf, 2004.19.1.1.57]...The summer court hat of the Empress Dowager and Empress is made of blue velvet, and other ornamentation is like that on the winter court hat.""
(Translated and transcribed by Lisa Claypool, Ed., China’s Imperial Modern: The Painter’s Craft, Edmonton, AB: University of Alberta Museums, 2012, p. 102)
On the reverse of the piece ""(12)"" is handwritten in pencil on the upper right corner. 
Read More +",ink; silk; paper,,sheet: 42.2 cm x 40.8 cm; image: 29.6 cm x 16.4 cm,album leaf,Qing 18th century,China,Album Leaf from Illustrations of Costumes from the Qianlong Court
https://search.museums.ualberta.ca/21-19090,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_025_d01_s22-02v01.jpg,2004.19.25,Luo Ping,paintings,Gift of Sandy and Cécile Mactaggart,Chinese,1774,A hanging scroll painting of branches of plum blossoms.,Signed by Liang Fengzi Luo Ping and impressed with 8 artist seals.  The scroll has two inscriptions written by the artist and is impressed with 1 collector's seal.,ink on paper,,sheet: 228 cm x 61.1 cm; image: 119.7 cm x 35 cm,hanging scroll,Qing 18th century,China,Plum Blossom
https://search.museums.ualberta.ca/21-20645,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_025_d01_s22-02v01.jpg,2005.5.560.1.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1851-1861,,,linen; silk,,overall: 30 cm x 15.2 cm,rank badge,Qing 19th century,China,Right Side of the Front Panel of a Rank Badge for a Fourth Rank Civil Official
https://search.museums.ualberta.ca/21-19650,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_428_ve_g02_s20-02v01.jpg,2005.5.428,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; silk brocade,"Brocade											
											 
												
												
													
														View Materials Glossary Details »",overall: 52.8 cm x 268 cm,yardage,Qing 18th century,China,Yellow Silk Brocade
https://search.museums.ualberta.ca/21-20676,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_583_002_ve_s19-12v01.jpg,2005.5.583.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Qing Period (1644-1911), Seventh Rank Civil Official (Mandarin Duck)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,linen; silk; tapestry weave,,overall: 28.4 cm x 30.9 cm,rank badge,Qing 19th century,China,Back Panel of a Rank Badge for a Seventh Rank Civil Official
https://search.museums.ualberta.ca/21-19599,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_377_ve_s20-02v01.jpg,2005.5.377,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,green-blue silk damask with off-white silk satin sleeve bands embroidered with silk and metal-wrapped threads,"Damask; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 130 cm x 126.5 cm,robe,Qing 19th century,China,Green Silk Damask Informal Winter Robe for a Woman
https://search.museums.ualberta.ca/21-23676,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_001_001_s20-02v01.jpg,2010.20.1.1.1,Gao Jin,published works,Gift of Sandy and Cécile Mactaggart,Chinese,1771,"One volume from the Yuzhi nanxun shengdian [Magnificent Record of the Southern Tours], edited by Gao Jin et al. Volume 1. Preface by the Emperor, memorial to emperor, notes on the use of a book, table of contents. Volume 1 Enlun [Gracious words of the Qianlong emperor] Woodblock printed, thread binding.",,"printed woodblock, thread binding",,overall: 29.8 cm x 18.5 cm x 1.1 cm,book,,China: Beijing,"Magnificent Record of the Southern Tours, volume 1"
https://search.museums.ualberta.ca/21-19419,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_197_ve_s21-03v01.jpg,2005.5.197,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,red silk satin embroidered with silk and metal-wrapped threads,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 140 cm x 200 cm; neck to hem: 140 cm; cuff to cuff: x 200 cm,robe,Qing 19th century,China,Embroidered Red Silk Robe for a Woman
https://search.museums.ualberta.ca/21-20721,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_562_002_ve_s19-12v01.jpg,2005.5.562.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Qing Period (1644-1911), Fourth Rank Civil Official (Wild Goose)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,copper-wrapped silk thread; gold wrapped silk thread; ink; tapestry weave; linen; silk; silver wrapped silk thread,,overall: 27.2 cm x 30.1 cm,rank badge,Qing 19th century,China,Back Panel of a Rank Badge for a Fourth Rank Civil Official
https://search.museums.ualberta.ca/21-19949,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_002_005_s21-10v01.jpg,2004.19.2.5,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"This album leaf is a part of a 48-page album that depicts Chinese subjects participating in various aspects of daily life, including government business, daily life, cultural customs, modes of transportation, and corporal punishment. The ink and watercolour scene on this leaf shows a man (the “thief”) being punished with a large stick, possibly made of bamboo, by three officials. Two of the officials hold the man on the ground, where he is being struck on his buttocks by a third official. The officials wear hats with red tassels and small finials, which are a typical part of officials’ costumes in the Qing dynasty. The man being punished has the top and sides of his head completely shaved with a long braid down the back (a “queue”), which was a regulated Manchu hairstyle during the Qing dynasty.",,ink; paper,,sheet: 17.2 cm x 28 cm; image: 10.8 cm x 16.8 cm,album leaf,Qing 18th century,China,Album Leaf from Illustrations of Chinese Costumes
https://search.museums.ualberta.ca/21-19588,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_366_re_op_s21-03v01.jpg,2005.5.366,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1900,,,silk floss; silk gauze; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 298.5 cm x 222.5 cm,yardage,Qing 20th century,China,Embroidered Plum Silk Yardage for a Woman's Informal Robe
https://search.museums.ualberta.ca/21-20695,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_592_002_ve_s23-03v01.jpg,2005.5.592.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Rank badges, always made in pairs, were placed on the front and back of surcoats in order to communicate their wearer’s rank during the Ming (1368-1644) and Qing dynasties (1644-1911). Different motifs were regulated by the imperial court, including bird motifs used only for civil officials while beasts were used for military officials. The hierarchy of ranks within these categories was represented by specific birds and beasts. This pair of rank badges features a leopard rendered in tapestry weave with details painted with ink, representing a third rank military official. The leopard is identified by its spots, which look like geometric marks throughout its body, and green eyebrows, which are typical in the late Qing dynasty. The front badge is made into two separate panels to accommodate the front opening of a surcoat, while the back badge is made in one piece. The patterns on the front and back badges are identical. The leopard is positioned in the center of the badge, surrounded by clouds, small white flowers, bats, and other auspicious symbols. Select details are highlighted with metal-wrapped threads, including the standing water waves below the leopard. The position of the sun on the right side of the badge indicates that the wearer was a woman, likely the spouse of a military official. The border features show characters and bats, which are symbols of luck.",,silk and metal-wrapped thread tapestry weave with ink,,overall: 26.9 cm x 30.1 cm,rank badge,Qing 19th century,China,Back Panel of a Rank Badge for a Third Rank Military Official
https://search.museums.ualberta.ca/21-20879,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_084_002_op_re_s19-12v01.jpg,2005.5.84.2,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"A Wedding Skirt composed of a series of ribbons, each with a pendant metal bell.",,silk damask embroidered with silk and metal-wrapped threads,"Damask; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 113.5 cm x 82.3 cm,skirt,Qing 19th century,China,Embroidered Silk Wedding Skirt Composed of a Series of Ribbons
https://search.museums.ualberta.ca/21-23677,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_001_002_s20-02v01.jpg,2010.20.1.1.2,Gao Jin,published works,Gift of Sandy and Cécile Mactaggart,Chinese,1771,"One volume from the Yuzhi nanxun shengdian [Magnificent Record of the Southern Tours], edited by Gao Jin et al. Chapters 2 to 4. Volume 2 Enlun [Gracious words of the Qianlong emperor]. Woodblock printed, thread binding.",,"printed woodblock, thread binding",,overall: 29.9 cm x 18.6 cm x 0.9 cm,book,,China: Beijing,"Magnificent Record of the Southern Tours, volume 2, chapters 2 to 4"
https://search.museums.ualberta.ca/21-20446,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_072_012_s21-03v01.jpg,2004.19.72.12,Wang Gai,albums,Gift of Sandy and Cécile Mactaggart,Chinese,1702,"This is the twelfth leaf from the Figures in River Landscape album by Wang Gai (1677-1705), which is painted with ink and colour on paper. Each leaf contains a landscape, which was painted in situ by Wang Gai. Repeating themes throughout the album include figures immersed in the natural environment, which reflects the literati’s yearning and nostalgia.
In this scene there are several mountain peaks around a body of water, which is painted with a dark ink wash rather than negative space, as done in other leaves in this album. There are two faintly-painted figures hiking on the mountain trail in the bottom left corner. Partially-hidden cottages are included along the shoreline and there is dense foliage dotted amongst the rocks and landscape.",,ink and colour on paper,,,album leaf,Qing 18th century,China,Album Leaf from Figures in River Landscapes
